SampleID	pHILIC_302.3046_1.8	pHILIC_114.0661_2.5	pHILIC_137.0457_3.1	pHILIC_298.1139_4.7	pHILIC_585.2694_4.9	pHILIC_219.0795_5	pHILIC_892.6501_5	pHILIC_247.1437_5.3	pHILIC_583.2539_5.3	pHILIC_428.3736_5.5	pHILIC_400.3413_5.6	pHILIC_813.6806_5.6	pHILIC_785.6497_5.6	pHILIC_372.31_5.6	pHILIC_731.6033_5.7	pHILIC_703.5724_5.7	pHILIC_288.2161_5.8	pHILIC_542.3221_6	pHILIC_360.2736_6.1	pHILIC_166.0861_6.2	pHILIC_158.1174_6.2	pHILIC_104.1069_6.6	pHILIC_144.1018_6.7	pHILIC_282.119_6.7	pHILIC_205.0969_6.7	pHILIC_150.0581_7	pHILIC_216.1227_7	pHILIC_118.0861_7	pHILIC_218.1384_7.3	pHILIC_160.0967_7.5	pHILIC_146.0811_7.5	pHILIC_178.0532_7.5	pHILIC_130.0862_7.6	pHILIC_139.0501_7.6	pHILIC_182.081_7.7	pHILIC_280.1384_8	pHILIC_104.0705_8.1	pHILIC_269.1239_8.3	pHILIC_157.0607_8.3	pHILIC_189.1233_8.4	pHILIC_170.0923_8.5	pHILIC_132.0766_9	pHILIC_147.0763_9.7	pHILIC_249.1078_10.4	pHILIC_229.1181_10.5	pHILIC_290.1593_10.7	pHILIC_258.1097_10.8	pHILIC_249.1077_10.8	pHILIC_229.1181_10.9	pHILIC_290.1594_11	pHILIC_146.1175_11	pHILIC_276.1548_13.2	pHILIC_203.1501_13.6	pHILIC_189.1345_14.4	pHILIC_175.1188_15.1	pHILIC_147.1126_15.9	pHILIC_133.097_16.1	pHILIC_161.1283_16.4	pHILIC_189.1596_18.3	nHILIC_174.0883_10.1	nHILIC_279.2328_1	nHILIC_303.2327_1	nHILIC_188.0716_2.1	nHILIC_243.0621_3.4	nHILIC_224.0617_4.8	nHILIC_204.0665_5.1	nHILIC_512.2684_5.7	nHILIC_243.0621_5.8	nHILIC_181.0367_6.8	nHILIC_335.0495_8.3	nHILIC_132.0302_8.3	nHILIC_124.0073_8.7	nHILIC_160.0615_10.7	nHILIC_133.0142_10.4	nHILIC_277.2171_1	nHILIC_188.9862_0.9	nHILIC_281.2484_1	nHILIC_327.2328_1	nHILIC_167.0349_1.3	nHILIC_188.0023_1.6	nHILIC_115.0399_2	nHILIC_212.0022_3	nHILIC_111.0199_3.4	nHILIC_121.0505_3.5	nHILIC_197.0678_4.1	nHILIC_87.045_4.2	nHILIC_151.0261_4.3	nHILIC_133.0506_4.4	nHILIC_87.0087_4.4	nHILIC_176.0387_4.9	nHILIC_131.0349_5.1	nHILIC_481.244_5.2	nHILIC_157.0366_6.1	nHILIC_130.0872_6.3	nHILIC_235.0723_6.5	nHILIC_177.0339_6.7	nHILIC_238.0929_7.3	nHILIC_120.0124_7.6	nHILIC_146.0458_7.6	nHILIC_128.0352_7.6	nHILIC_114.0559_7.8	nHILIC_135.0299_7.9	nHILIC_287.052_8.1	nHILIC_195.051_8.7	nHILIC_130.0509_8.8	nHILIC_154.0621_9.6	nHILIC_74.0246_9.6	nHILIC_131.0461_9.7	nHILIC_104.0352_9.7	nHILIC_296.0378_11	nHILIC_209.0302_11	nHILIC_191.0197_11.2	nHILIC_239.0164_12.1	nHILIC_274.1407_13.3	nHILIC_425.0806_12.4	nHILIC_274.1407_12.3	nHILIC_88.988_11	nHILIC_168.0276_10.3	nHILIC_168.0778_10.2	nHILIC_88.0403_8.9	nHILIC_118.0509_8.9	nHILIC_191.0561_8.5	nHILIC_105.0192_7.8	nHILIC_116.0716_7.3	nHILIC_214.0488_7.2	nHILIC_302.1148_6.5	nHILIC_218.1032_6.5	nHILIC_181.0506_6.2	nHILIC_581.2411_5.9	nHILIC_89.0243_5.8	nHILIC_504.3095_5.8	nHILIC_174.056_3.8	nHILIC_133.0506_2.3	nHILIC_179.0348_2.2	nHILIC_257.0777_2.2	nHILIC_163.04_1.4	nHILIC_197.0679_1.4	pRPLC_162.1123_0.6	pRPLC_261.1446_0.8	pRPLC_232.1543_0.9	pRPLC_261.1446_1	pRPLC_100.0756_1.2	pRPLC_153.0658_1.2	pRPLC_166.0724_1.2	pRPLC_295.1292_1.3	pRPLC_244.1544_1.7	pRPLC_153.0658_1.7	pRPLC_180.0654_2	pRPLC_265.1184_2.6	pRPLC_312.1305_2.8	pRPLC_181.0718_3.1	pRPLC_260.1858_3.3	pRPLC_181.0719_3.4	pRPLC_313.1548_3.5	pRPLC_352.1657_3.7	pRPLC_286.2015_4.3	pRPLC_195.0875_4.6	pRPLC_204.0655_4.8	pRPLC_288.2172_5.1	pRPLC_312.2171_5.4	pRPLC_314.2328_6.1	pRPLC_316.2484_6.6	pRPLC_342.2639_7.2	pRPLC_777.6945_7.2	pRPLC_368.2795_7.7	pRPLC_344.2796_7.8	pRPLC_370.2952_8.2	pRPLC_286.1439_8.4	pRPLC_286.1439_8.5	pRPLC_352.2248_8.5	pRPLC_424.3421_9.2	pRPLC_468.3085_9.3	pRPLC_380.2561_9.4	pRPLC_426.3576_9.5	pRPLC_494.324_9.5	pRPLC_382.2719_9.6	pRPLC_482.324_9.7	pRPLC_478.2927_9.7	pRPLC_502.2927_9.7	pRPLC_526.2924_9.8	pRPLC_520.3396_9.8	pRPLC_544.3392_9.8	pRPLC_568.339_9.8	pRPLC_508.3397_9.9	pRPLC_454.2927_9.9	pRPLC_504.3082_10	pRPLC_496.3395_10	pRPLC_546.3545_10.1	pRPLC_438.2976_10.2	pRPLC_480.3446_10.3	pRPLC_572.3708_10.3	pRPLC_510.3554_10.3	pRPLC_548.3709_10.4	pRPLC_506.3601_10.4	pRPLC_269.2264_10.4	pRPLC_508.376_10.5	pRPLC_482.3238_10.5	pRPLC_524.3708_10.6	pRPLC_550.3864_10.7	pRPLC_676.417_10.7	pRPLC_538.3863_10.8	pRPLC_510.3913_10.9	pRPLC_359.3154_11	pRPLC_552.402_11.1	pRPLC_647.5116_11.7	pRPLC_580.4347_11.8	pRPLC_675.5429_12.6	nRPLC_391.2856_9.2	nRPLC_365.2333_9.7	nRPLC_391.2856_9.8	nRPLC_263.1289_6.8	nRPLC_187.134_7.5	nRPLC_448.3067_8.6	nRPLC_257.1759_8.8	nRPLC_495.2962_9.1	nRPLC_514.2838_9.6	nRPLC_391.2856_9.5	nRPLC_301.2173_10.3	nRPLC_253.2172_10.3	nRPLC_329.2487_10.7	nRPLC_407.2804_9.2	nRPLC_229.1445_7.4	nRPLC_199.0976_5.6	nRPLC_172.9914_0.9	nRPLC_129.0558_1	nRPLC_182.0458_1	nRPLC_131.0714_1.6	nRPLC_165.0418_1.9	nRPLC_153.0193_2.1	nRPLC_165.0556_2.3	nRPLC_187.007_2.3	nRPLC_283.0822_2.4	nRPLC_172.098_2.8	nRPLC_204.0666_4.3	nRPLC_149.0607_4.6	nRPLC_201.1133_5.9	nRPLC_215.1288_6.8	nRPLC_215.1653_8.4	nRPLC_257.176_8.5	nRPLC_465.2489_8.6	nRPLC_367.1585_8.9	nRPLC_315.2541_9.2	nRPLC_377.2698_9.2	nRPLC_299.2228_9.3	nRPLC_369.1741_9.5	nRPLC_271.2279_9.6	nRPLC_285.2072_9.6	nRPLC_295.2279_9.6	nRPLC_225.186_9.8	nRPLC_343.2853_9.8	nRPLC_313.2385_9.9	nRPLC_395.1897_10	nRPLC_225.186_10	nRPLC_478.2939_10.1	nRPLC_528.309_10.2	nRPLC_313.2385_10.3	nRPLC_377.2696_10.5	nRPLC_267.233_10.6	nRPLC_512.2683_10.8	nRPLC_295.2642_11.1	nRPLC_357.2801_11.2	nRPLC_619.2888_11.3	nRPLC_441.3947_11.3	nRPLC_311.2957_11.4	nRPLC_359.2957_11.5	nRPLC_335.2957_11.7	nRPLC_597.3048_11.9	nRPLC_297.2799_11.7	nRPLC_309.2801_11.4	nRPLC_415.3217_11.4	nRPLC_333.2799_11.2	nRPLC_441.395_11.2	nRPLC_409.3322_11.2	nRPLC_297.2797_11.2	nRPLC_439.3792_11.1	nRPLC_307.2644_11	nRPLC_455.2472_11	nRPLC_355.2852_11	nRPLC_331.2644_10.9	nRPLC_355.2643_10.9	nRPLC_415.3217_10.9	nRPLC_385.332_10.8	nRPLC_305.2486_10.7	nRPLC_508.3404_10.6	nRPLC_327.2538_10.5	nRPLC_312.2546_10.4	nRPLC_429.3008_10.3	nRPLC_351.254_10.3	nRPLC_498.2892_10.3	nRPLC_271.228_10.3	nRPLC_375.254_10.2	nRPLC_227.2017_10.2	nRPLC_275.2017_10	nRPLC_526.2939_9.9	nRPLC_299.2227_9.9	nRPLC_315.2539_9.7	nRPLC_299.2228_9.6	nRPLC_450.2624_9.5	nRPLC_315.2541_9.4	nRPLC_448.3069_9.4	nRPLC_285.2071_9.2	nRPLC_197.1547_9.1	nRPLC_313.2386_9.1	nRPLC_197.1547_9	nRPLC_369.1729_8.9	nRPLC_514.2853_8.8	nRPLC_464.3015_8.8	nRPLC_539.2489_8.8	nRPLC_367.1582_8.7	nRPLC_183.139_8.5	nRPLC_465.249_8.3	nRPLC_215.1652_8.1	nRPLC_163.0765_7.4	nRPLC_239.0924_7.1	nRPLC_187.1339_7.1	nRPLC_539.2494_7	nRPLC_201.1133_6.3	nRPLC_187.0976_5.4	nRPLC_411.127_3.6	nRPLC_206.0821_3.4	nRPLC_188.0352_3.1	nRPLC_151.04_2.3	nRPLC_117.0557_0.6
HMP2_J16522_1_ST_T0_B0_0120_ZOZOW1T-1015_AF11U	207422.6	103527500	3366978	55421.26	81960.12	1284275	81041.19	396261.6	607971.5	180164.6	574602.8	6333061	4528376	234714.6	2461061	13418520	1504634	2961097	32314.14	7839536	301732.7	8321755	16026800	517081.3	15055670	1843317	173790.3	40546880	840203.8	570612.4	124330.6	12942.24	855686.1	223033.8	5983286	49308.64	161810.9	427929.2	113085	99905.55	2756232	350944.3	566402.8	2553566	131241.9	58550.32	2542214	1709498	309661.1	22901.5	1965823	52585.61	2115198	616683.8	17709530	5449944	2018530	1567445	1499313	1230633	2267992	239300.5	2830573	21138040	2778094	712640.1	328171.3	4242025	1592750	37885790	129421.3	2368574	192977.6	2310969	182859.3	255996.3	1319122	71481.99	348527.2	1452765	11454370	17042860	106397.6	142026.5	899075.2	153303.7	1064266	732540.3	2444435	154544.8	174311	126292.1	1840178	5904684	342789.5	1390803	354708.1	660287.1	773970.5	7099640	1008169	3097343	118891.8	2063540	213534.1	1310966	70384.53	138882.7	335821.8	3789482	224195.2	37110690	6370502	142170.7	202953.3	241972.4	217561.2	63448.33	261665.4	1217661	2076075	957434	875347.9	3690842	443770.3	219944.1	532822.7	1192215	36613.47	22926370	63690.23	488813.8	1521297	129941.6	1993250	150980.4	8743376	661990.5	37478.06	358510.8	58962.51	110356.8	387467.4	77036.22	38542.66	25068.89	133616.6	896959.8	417989	25855.61	9637597	27853.64	4353154	24401.25	67257.71	303586.5	6963153	20855.16	185203.2	33841.6	232231.4	534322	274610.1	171693	175031.6	333934.4	241181.5	452030	198910.6	116650	380152.9	4059074	624483.3	420494.7	4854813	47245.34	1781088	6175842	4249378	1473662	66768980	16101510	2936266	636546.9	1789802	257859.1	136095000	5393978	152322.7	1506702	353865.7	3054313	602989.7	165371.3	671491.9	890117.8	1398018	37748690	259520.9	7500.006	117002.2	256759.7	2951555	77745.2	203774.3	21561.64	7122492	113690.7	153477.8	612621.3	2619.08	227624.1	72483.75	74736.46	43132.5	7532.279	485401.7	1120834	2887040	1793600	353779.6	98988.5	19154.59	1045690	9779308	28972.86	197547	717797.9	84272.69	122661.3	12626040	2652.307	9364.896	43205.03	153055.9	28633.18	15364.06	273924.5	258938.7	218025	14170690	14398.5	18666.62	27202.7	11967940	336202.7	129068.1	125255.6	269980.6	41191.24	35226.58	135874.2	117426.1	2213474	99310.7	236106	87246.06	338551.7	75414.32	164899.4	53055.24	635383.6	33862.63	309027.6	31378.43	14522.31	49887.42	29163.27	267314.1	340296.6	44181.21	14044.53	17017.83	34392.23	27843.7	560905.1	310296.3	29958.52	774834.7	51648.03	141365.2	8356.741	1332217	200147.4	11400.95	10613.44	369442.7	65094.5	37789.15	503034.1	36104.36	756505.7	103023.6	331241.5	13718.73	36281.5	19985.07	130368.6	42958.18	665672	72123.07	102643.3	91163.07	56217.6	1134984	17370.67	64366.22	13713.68	3493773	195951.9	107853.3	76868.81	50314.14	5451546	310795	647399.6	16421.34	77947.57	19221.66	7696.534	29884.21	11462.77	1015296
HMP2_J45230_1_ST_T0_B0_0120_ZOZOW1T-1021_APATM	200731.9	97295000	2783685	53078.41	1202570	1176307	75119.12	1014782	1118729	112581.7	501326.2	6470433	4714624	250211.7	2177151	10521770	1344733	2774680	42225.83	7998864	323705.4	9345087	15367910	399717.6	13109240	1881553	108995.5	40113460	987412.6	501509.1	7173021	20931.88	863809.7	119938.8	5097554	123608	170423.6	395554.3	110352.3	90120.19	2269436	335054	522859.1	2305897	86122.53	56004.22	1895891	1662936	253726.8	12551.17	1953601	62061.39	2085953	863275.1	15087320	4657318	1588243	1268328	2165338	819860	2097600	289153.4	2379863	12496690	2555514	431954.6	294151.9	3020492	1213591	28337890	82680.1	1766933	210208.7	2118155	303890.7	141903.8	1916896	101536.3	178382.8	691728.5	7656712	20752590	70424.27	66371.19	761764.6	130109.8	755914.2	465254.9	1637036	104110.4	86110.15	93767.81	1177150	4816344	291571.9	883605.3	202441.2	342035.1	575599.3	5330688	850716.9	1744036	72066.41	1318926	110750.7	1120948	47706.62	100851.7	238062.7	2592181	215794.4	28657170	4094838	182643.9	92434.65	287802.9	92328.28	59903.38	1366464	935238.2	1437714	1571390	641455.6	3263122	406912.7	273991.4	454292.3	988213.2	60768.59	18795370	50933.48	379120.3	578731.6	76570.36	1247688	135698.2	950106.2	639847.6	54866.65	473878.7	81290.23	200994.7	495032.2	80636	46718.85	39176.21	165756.8	466137.9	416451.2	24716.53	886828.7	29491.04	6786956	25367.08	76999.86	236307	10333690	28652.91	224123.5	32485.04	244950	614282.6	346485.5	220815.8	226823.2	361693.6	356726.2	527056.2	208084.2	151050.9	380769.7	4065909	590226.6	492574.9	4310834	48082.52	1873720	4389626	3442302	1790686	60611190	14667290	3616039	518781.4	1718655	209962.9	130770000	4824292	185950.2	1518378	312176.1	3185901	676329.1	149519	718450.2	853816.5	1239110	34057070	383286.4	11602.05	174334.7	338185.3	2686148	101454.9	224503.2	35523.8	6541441	133003.8	201361.6	1086317	11207.9	296132.3	59310.62	95206.4	40448.63	39967.88	201931.5	2560910	6212083	3275964	1387985	95173.95	24231.2	1804905	11376260	46285.3	235253.1	191648	95619.43	151793.5	7743992	1356.861	15027.82	20950.51	58212.57	37263.54	14444.04	537422.9	289821.2	243801	17136510	16563.43	25476.7	34185.73	14658360	534522.6	153995.1	170421.8	726612.2	24576.93	41891.49	192472.6	372710.8	1679796	69496.85	224899.7	80283.29	615890.9	107462.6	280743.7	60206.69	526788.2	63612.84	319175.1	42441.18	24816.76	36460.57	40197.28	577611.4	281762.7	49417.19	34502.08	18847.65	45186.7	29513.55	1151129	150681.6	24020.42	1356906	72033.74	112566.1	10328.37	2175995	162765.2	14094.82	11746.8	437497.1	64083.16	189207.2	550970.2	32225.26	1376203	215495.2	289826.9	12133.47	41183.96	20088.87	88773.44	48638.31	668573.5	73990.07	263812.6	93249.25	107883.3	1186849	28685.23	124428	19117.31	3742436	186992.8	95150.01	80110.56	33140.66	8563136	533767.2	859609.7	17236.39	96305.72	21900.8	9868.478	36748.33	13050.52	1204233
HMP2_J45233_1_ST_T0_B0_0120_ZOZOW1T-1023_APATM	173091	113908700	4859216	77604.23	2058277	1197174	51383.54	713021.8	1079330	108814.2	590667.5	4664514	3239970	344025.9	1809411	6734082	2495554	3541037	81577.49	8802394	424273.9	10854140	20065620	528314.9	14960760	2249432	205346.1	47925240	1029860	684616.5	429627.4	30625.29	894029.9	189601	8854433	205027.6	238664.3	434377.6	129451.6	111055.8	2680801	453594.2	544979.6	2556636	141523.7	61313.82	2515415	2960202	368767	36593.08	2033162	60948.63	2812936	787929.2	18718970	5053285	1612392	1540770	1168337	1276089	3602448	414096.1	7140784	19102000	4077386	705028.4	360390.3	3989629	2030177	40389320	142631.1	3230779	194096	2269428	229105.6	284793.8	4733735	117338.1	470988.4	197811.2	15264740	18008390	97526.52	146779.5	1029202	160103.2	1743035	462330.5	3006686	138361.5	248411.3	76148.7	899317.8	6425912	182461.2	952868.6	495378.7	611009	769998.4	6389470	771072.4	2741140	88538.08	1859548	130269.4	1159482	67822.58	135281.1	372209.6	2390718	293493	32855160	6320802	170419.3	137954	292871	243097.5	116001.4	556763.8	1097206	1816804	1606336	1079693	3917085	635551.5	409061.7	545670.1	1127686	38346.48	25553090	64972.59	1052883	1129029	85277.57	1792755	199295.7	8972605	731157.7	43562.59	360861.7	73108.6	117112.5	353619.6	82448.16	43267.01	21326.55	114875.2	807762.5	411703	25370.69	8327879	68046.19	4908741	18179.19	70270.63	627326.1	6772679	33427.71	337373.6	50929.5	328433.6	834547.2	454395.4	218546.8	331365.9	550738.4	698781.9	748775.9	270208.3	126164.9	324103	2599762	440410.5	445405.8	4455647	21234.56	1173034	4763647	4638220	2702416	64505630	20446170	5035491	443195.6	1114390	240957.8	99049230	4870966	134533.7	1037725	246212.5	1840612	424673.7	116271.1	437086.6	672911.9	633522.1	21733990	160706.6	41470.8	83115.1	166534.7	1686883	29062.33	55298.8	18017.93	2675266	181048.3	174483.5	345243.8	12026.83	233302.3	49012.72	135026.2	47586.36	7865.363	283262.8	2485444	11397980	3376788	153611.1	124314	50252	1132093	11191700	30542.65	217732.9	807934.6	44100.75	116073.5	7625100	3138.684	16300.49	71627.93	75289.76	52962.2	32833.05	441837.8	261865.8	149074.8	13886600	16432.81	20427.12	42119.23	13849940	556359.4	401673.3	164326.8	799821.2	31945.72	59968.26	120854	321831.2	1612635	64079.43	362920.8	83086.42	944276.8	100650.8	429870.4	78833.24	533009.7	56167.72	133931.1	39314.39	24671.25	28738.18	30325.59	1016831	367104.9	79851.88	26740.19	17078.1	29726.6	35422.66	1652501	218941.6	14901.3	1483917	57554.78	62115.54	2942.729	2279362	80172.31	10596.58	10874.32	344816.3	94086.51	125856.4	667555.4	31536.08	1673900	251256.4	308538.4	21188.23	48858.85	35451.02	73376.93	52134.32	521104.9	102424.9	221633	85749.32	123802.3	821490.2	15228.72	67078.83	8793.958	19902690	263405.8	68185.5	71892.74	47094.87	8809874	496071.3	727555.7	25338.58	105689.3	21554.56	10204.79	27943.56	11766.58	982439.9
HMP2_J45175_1_ST_T0_B0_0120_ZOZOW1T-1025_APATM	162652.8	106444800	5368547	59271.05	456944.5	1180566	99002.94	393613.7	817102.8	143436.5	734991.1	5708406	3812782	351253.1	1977708	7792425	2288370	4125269	75142.59	7600042	267278.8	12223260	20098640	498017.2	15728980	2037869	185827.9	45029130	1359355	438847.3	2094285	78322.26	1336788	142239.4	5161405	114107.8	283071.3	334096.4	87867.01	102615	2564758	390171.5	518056.8	2692918	120064.1	50003.49	2215261	1920657	275725.4	29187.14	2263767	54488.98	2772256	841560.5	15245210	5014326	2090754	2065914	1738141	1040036	2815888	401338.8	4670513	19878010	3677314	761811.6	1175422	3735917	1077176	40051260	119845.3	2333522	150447.8	2431138	148948.5	96602.32	1738317	161460.1	600422.1	685732.8	11874670	21009180	101178.7	152612.5	672598.4	173607.2	1642633	1317116	3547972	170833	169984.1	122762.5	1132283	6777915	282662.2	1097399	327217.6	487001.5	769787.2	8382939	1168951	2643099	101082.8	1821755	206756.2	1133400	70456.89	138994.4	354012.1	3919920	245253.3	35193450	4885800	147706	51922.57	256894.7	141990.3	78287.29	1311253	1472083	2249644	1428086	830523.1	4732840	394632.4	307298.6	443857.4	1049212	40038.85	31568490	96832.94	808809.2	1927362	91994.4	1572588	188728	3042094	705307.1	43158.92	504888.3	69024.02	97116.63	381477.1	79042.83	29144.7	32695.89	118987.9	1065247	300297.3	21800.28	2787338	43547.34	3584742	17537.22	66111.49	486036.2	4579019	28897.49	282922.1	53666.56	332361.6	730764.8	410366.6	183175.8	294730.5	486587.6	421375.6	4278940	1478325	152114.7	516495.8	4624986	705658.3	555407.1	5640292	32930.84	2014303	5108204	3749427	2253847	78115580	20277040	5095894	631780	1681960	169784.4	133897100	4777401	152932.6	1503958	299386.7	3265865	596142.5	176122.9	442266.8	1040025	933211.2	31151360	252504.3	2782.454	116577.7	249215.2	1943352	55196.66	84213.32	7653.726	3686049	65985.22	162719	149027.2	3003.61	231952.4	274830.2	104698.4	51133.48	389593.7	213760.9	2193637	4200018	2580389	90552.9	106495.8	39921.78	1080692	9280402	26401.47	270123.7	318612.6	51267.61	117316.2	20353270	4455.636	18809.17	31624.59	113934.1	63518.5	27466.9	526820.5	199324.5	243145.1	15152510	23193.43	11412.78	43859.93	15391620	385140.4	157257.9	119775.2	601137.9	52129.96	56166.99	156673.9	270711.9	2431734	79302.82	364930.3	86714.71	428651.3	205119.8	205832.5	65058.92	827292.2	77267.94	357806.5	48056.68	16208.5	57426.05	27183.96	413966.1	337184	52501.98	36590.44	17862.26	53318.9	34991.41	821334.9	159931	16486.93	1075392	62759.52	124222.1	21206.99	1612718	155678.3	30756.2	9120.005	436713.2	94533.5	1298170	616346.6	35819.1	1148195	188992.9	338326.3	17654.9	52987.14	26316.38	132462.5	43363.5	4176389	101959.8	218977.2	87180.21	104066.6	1230390	104386.5	1073920	26300.24	2168731	205271.4	107869.7	83648.47	60973.41	7599265	469899.1	707140.1	24294.98	108920.4	23556.47	9601.552	33090.23	14125.15	1438159
HMP2_J79918_1_ST_T0_B0_0120_ZOZOW1T-1042_B64B9	303238.8	98516920	5190730	52798.24	282450.5	1559995	82965.39	1000268	717023.7	195310.2	730313.9	8976390	5761657	213193.5	2748472	11888760	1838368	3148103	34091.52	7065999	320527.9	9821491	9642565	521158.6	13500360	1526628	227037.7	46385870	779907.3	329513.2	527575.5	88091.95	902307.6	238384	6017346	129721.5	157170.8	384724.2	88330.01	105317.7	2013731	460879.1	499273.3	1999519	98019.62	60709.3	1878681	1279468	262755.5	21043.43	2100327	47097.02	2443041	781064.7	13241590	4055014	1888148	1683709	1066208	1197980	2253508	489223.4	1627062	16015920	3367002	590270.4	351970.4	3534907	1774061	35352480	108623.8	2154869	149510.4	1687372	168227.1	346728	1857184	258124.2	279762.7	1452325	11683430	23843810	85639.75	83576.05	836196.8	108630.6	1303529	84976.31	3209797	123092.7	180138.2	122332	2224731	5257547	152701.7	1424767	407194.2	666501.4	678091.8	7917898	814682	2455319	105819.8	1854556	241169.4	1290221	64328.39	120103	370893.7	3486265	310078.6	30088480	5852736	149274	98660.68	258035.2	245317.4	106123.7	425244.5	1099750	1640981	1219980	980662.9	3088986	503905.5	119679.3	606200.6	961995.1	44928.98	28542950	57101.5	436174.7	40202.86	86155.94	1658836	177447.2	9342849	1036529	25718.02	231153.2	56382.47	186163.3	434028.6	73046.7	36825.86	17518.01	190916.8	1233890	894603.6	28489.2	9124923	28531.98	6662797	20032.06	54041.2	526483.9	6732383	13151.88	164430	34135.02	200783.1	400447.2	205124.2	165335.5	168509.2	252593.8	321560.9	94563.21	125840	191061.3	605954	1803330	890989.1	720982.5	4557642	66541.51	1349144	6660672	6151234	3224324	80124210	27656850	5432697	467405.6	2280291	297077.8	163446300	6355384	308421.6	2221823	398658.4	2773941	747092.8	222337.8	494634.2	1416929	1501174	46621150	454204.4	11473.34	113513.2	475676.7	2542320	78708.12	64349.62	19922.32	6309906	113020.7	161929.4	348640.1	5137.555	163228.1	137116.6	77063.92	47283.51	12610.74	220672.7	1501417	3996232	1508568	277658.3	90518.71	39569.37	2625035	8629165	45467.34	173117.4	662696.2	65641.59	137463.5	20795710	37266.84	14546.24	63946.52	161237	58148.8	19741.35	151825.9	253692.8	183293.3	13562340	23438.64	33939.04	38246.2	12670050	279310.6	179293.7	162229.6	267747.8	39177.49	89418.56	175949.6	115856.6	2185843	56071.04	301197.7	123828.9	350466.1	89121.89	177012.5	40993.32	365248.4	120926	106248.9	31498.7	14120.6	22293.66	21313.08	438262.8	384656.8	40354.13	62722.18	33101.17	21374.4	56454.77	734783.7	271235.7	29833.73	786739.4	30122.35	109810.3	34292.78	1175674	146371.9	12151.98	9198.139	461874	124827.1	50218.01	599860.1	53417.95	634001.9	91320.1	298540.9	13343.4	37909.69	31245.87	51295.59	55230.66	981107.8	85305.62	88763.55	116355.6	46596.53	692517.3	48640.03	66703.81	184410	549980.9	151680.3	84326.63	50894.09	52188.95	10048030	176819.8	554339.4	20233.65	85653.93	21611.85	10088.71	17921.99	7854.708	753385.5
HMP2_J79924_1_ST_T0_B0_0120_ZOZOW1T-1043_B64B9	302648.5	109157400	6335738	48437.35	939204.9	1058515	120726.9	961073.8	823919.3	120907.3	646911.1	8585038	5751049	287963.5	2493747	10421080	2863084	3535500	51624.66	7198787	324615.5	13807690	8860552	654487.7	13527720	2154882	154140.6	58562350	1566055	470099.2	394899.2	79134.58	1209917	120116.6	6231169	105773.6	238987.8	399133.6	100673.4	89970.39	2510146	202275.1	535253.8	2299074	124243.3	53973.68	1113059	2262148	321826.1	19129.36	3367531	64633.76	2836058	887422.1	16773490	4849422	2256801	1900868	4764051	64379.85	3381872	388860.7	5356345	18501310	2622714	1068371	1778068	3732015	719608.4	49118000	149949.3	2968453	15470.33	841889.2	315706.3	125881	4031459	260373.3	275887.2	1218877	20848590	54019770	92208.56	148208.8	440303	210118	1304096	622289.6	6511575	142619.8	209508.8	108529.6	516908.2	7032503	171950.3	1169632	394762.7	544859.8	864108.5	7838793	1273607	3887501	129227.6	3386106	284638.1	619086.9	33111.38	40241.27	50594.34	2533302	22585.42	28218520	5757929	190812.6	3350.079	257756	5925.666	281.436	156671.9	1460180	2330231	1270013	1018696	5241467	719815.5	274632.1	448505.5	1350069	40075.43	34994850	132411.8	883181	1702196	79788.91	1850171	219245.2	1156555	765450.8	60702.02	557441.2	100706.9	199303	414416.6	82220.98	40737.04	32257.2	125407.9	936454.6	1019817	20173.85	671268.5	55577.88	2190245	17050.8	68861.59	741549.6	2520434	21785.25	329871.5	68114.01	385225.3	810193.8	434228.2	217962.9	338287.9	443672.6	548516.6	1640396	1974577	147165.7	567075.5	4313439	654884.5	719402.8	7188454	38070.22	1534018	5906915	4804272	2731509	92525700	25858540	6116325	536749.1	1754031	227743.2	125499500	5652226	203318	1439542	451915.9	2517842	644651.7	164544.1	592194.6	812204.4	1253285	32786150	347721.1	55890.49	97979.79	220314.6	1924460	59748.23	111011.2	20434	5197883	287898.3	172765.3	1053942	30730.73	282809.8	552865.5	118743	83802.45	108554.7	529739.5	2748625	9431071	2994721	2519620	163138.5	32808.99	1380105	14176290	24850.66	283434.8	85007.89	45421.27	113276.6	26283590	32801.89	15366.87	55298.18	95101.72	40269.08	24960.31	477388.9	403253.7	206990.1	15800170	37501.55	69872	53395.17	14374040	424268.9	222919.9	202029.1	753242.9	42451.51	69621.32	218629.5	315074.6	3413194	142934.6	315278.3	106158.7	745575.1	226118.3	399544.8	88642.27	926431.5	127416.2	165144	72796.07	34784.46	66376.59	45105.75	1568696	402859.3	96948.06	71395.24	20142.42	33514.94	52121.45	1498498	291691	26330.41	1324026	58311.71	79198.48	25044.48	2020377	190632.5	16447.21	10923.15	410340.7	106697.5	687921.7	622708.1	45559.95	1385890	311836.9	441777.5	17676.01	37863.75	46946.94	148111.3	81792.95	4269474	131773.6	286719.8	137513.6	126901.9	671834.5	96645.61	609008	166987.1	3241487	220639.2	108088.4	76145.22	53627.58	12129700	506764.5	484998.6	22147.63	175784.6	17447.4	8131.697	34753.34	9716.288	1440680
